EDF,Isotope,Z,N,A,Blocking Type,Hole/Particle,S.P. Orbit,Nilson Label,Binding Energy(MeV),S.P. Energy(MeV),error flag, unmatch flag
UNE0,'',82,127,209,neutron,particle,2g_9_2,"9, 1, 6, 0, 4",-1644.04041,-4.181221,0,0
UNE0,'',82,127,209,neutron,particle,4s_1_2,"1, 1, 6, 0, 0",-1641.585851,-1.726662,0,0
UNE0,'',82,125,207,neutron,hole,1h_9_2,"9, -1, 5, 0, 5",-1629.954799,-9.90439,0,0
UNE0,'',82,127,209,neutron,particle,1i_11_2,"11, 1, 6, 0, 6",-1642.380732,-2.521543,0,0
UNE0,'',82,127,209,neutron,particle,2g_7_2,"7, 1, 6, 0, 4",-1641.870114,-2.010925,0,0
UNE0,'',82,125,207,neutron,hole,3p_3_2,"3, -1, 5, 0, 1",-1631.325868,-8.533321,0,0
UNE0,'',82,125,207,neutron,hole,2f_5_2,"5, -1, 5, 0, 3",-1631.349142,-8.510047,0,0
UNE0,'',82,125,207,neutron,hole,2f_7_2,"7, -1, 5, 0, 3",-1629.415819,-10.44337,0,0
UNE0,'',82,127,209,neutron,particle,1j_15_2,"15, -1, 7, 0, 7",-1641.908317,-2.049128,0,0
UNE0,'',82,125,207,neutron,hole,3p_1_2,"1, -1, 5, 0, 1",-1632.043219,-7.81597,0,0
UNE0,'',82,127,209,neutron,particle,3d_3_2,"3, 1, 6, 0, 2",-1641.541599,-1.68241,0,0
UNE0,'',82,125,207,neutron,hole,1i_13_2,"13, 1, 6, 0, 6",-1631.256329,-8.60286,0,0
UNE0,'',83,126,209,proton,particle,2f_7_2,"7, -1, 5, 0, 3",-1643.318579,-3.459390,0,unconstrained fixed
UNE0,'',83,126,209,proton,particle,3p_1_2,"1, -1, 5, 0, 1",-1639.66918,0.190009,0,0
UNE0,'',83,126,209,proton,particle,1i_13_2,"13, 1, 6, 0, 6",-1642.355197,-2.496008,0,0
UNE0,'',81,126,207,proton,hole,1h_11_2,"11, -1, 5, 0, 5",-1630.533151,-9.326038,0,0
UNE0,'',81,126,207,proton,hole,2d_3_2,"3, 1, 4, 0, 2",-1631.365013,-8.494176,0,0
UNE0,'',83,126,209,proton,particle,1h_9_2,"9, -1, 5, 0, 5",-1643.079461,-3.220272,0,0
UNE0,'',83,126,209,proton,particle,3p_3_2,"3, -1, 5, 0, 1",-1640.459414,-0.600225,0,0
UNE0,'',83,126,209,proton,particle,2f_5_2,"5, -1, 5, 0, 3",-1640.820845,-0.961656,0,0
UNE0,'',81,126,207,proton,hole,2d_5_2,"5, 1, 4, 0, 2",-1629.575429,-10.28376,0,0
UNE0,'',81,126,207,proton,hole,3s_1_2,"1, 1, 4, 0, 0",-1631.522345,-8.336844,0,0
UNE0,'',81,126,207,proton,hole,1g_7_2,"7, 1, 4, 0, 4",-1628.783594,-11.075595,0,0
UNE0,z126_n184,126,184,310,Ground,Ground,Ground,"0, 0, 0, 0, 0",-2142.87947,0,0,0
UNE0,'',126,185,311,neutron,particle,2h_9_2,"9, -1, 7, 0, 5",-2146.115998,-3.236528,0,0
UNE0,'',126,185,311,neutron,particle,4p_3_2,"3, -1, 7, 0, 1",-2145.131502,-2.252032,0,0
UNE0,'',126,183,309,neutron,hole,3d_5_2,"5, 1, 6, 0, 2",-2133.962185,-8.917285,0,0
UNE0,'',126,183,309,neutron,hole,2g_9_2,"9, 1, 6, 0, 4",-2131.620207,-11.259263,0,0
UNE0,'',126,185,311,neutron,particle,1j_13_2,"13, -1, 7, 0, 7",-2147.918459,-5.038989,0,0
UNE0,'',126,183,309,neutron,hole,1i_11_2,"11, 1, 6, 0, 6",-2131.353655,-11.525815,0,0
UNE0,'',126,185,311,neutron,particle,3f_7_2,"7, -1, 7, 0, 3",-2146.070382,-3.190912,0,0
UNE0,'',126,185,311,neutron,particle,2h_11_2,"11, -1, 7, 0, 5",-2148.45909,-5.57962,0,0
UNE0,'',126,183,309,neutron,hole,4s_1_2,"1, 1, 6, 0, 0",-2134.833538,-8.045932,0,0
UNE0,'',126,183,309,neutron,hole,2g_7_2,"7, 1, 6, 0, 4",-2133.644117,-9.235353,0,0
UNE0,'',126,185,311,neutron,particle,1k_17_2,"17, 1, 8, 0, 8",-2147.524817,-4.645347,0,0
UNE0,'',126,183,309,neutron,hole,3d_3_2,"3, 1, 6, 0, 2",-2134.921509,-7.957961,0,0
UNE0,'',126,183,309,neutron,hole,1j_15_2,"15, -1, 7, 0, 7",-2132.447824,-10.431646,0,0
UNE0,'',126,185,311,neutron,particle,3f_5_2,"5, -1, 7, 0, 3",-2145.078204,-2.198734,0,0
UNE0,'',125,184,309,proton,hole,2f_5_2,"5, -1, 5, 0, 3",-2142.358004,-0.521466,0,0
UNE0,'',125,184,309,proton,hole,3p_3_2,"3, -1, 5, 0, 1",-2143.009264,0.129794,0,0
UNE0,'',127,184,311,proton,particle,2g_7_2,"7, 1, 6, 0, 4",-2136.874176,6.005294,0,0
UNE0,'',125,184,309,proton,hole,1h_9_2,"9, -1, 5, 0, 5",-2139.056941,-3.822529,0,0
UNE0,'',127,184,311,proton,particle,4s_1_2,"1, 1, 6, 0, 0",-2134.758372,8.121098,0,0
UNE0,'',127,184,311,proton,particle,3d_3_2,"3, 1, 6, 0, 2",-2135.154369,7.725101,0,0
UNE0,'',125,184,309,proton,hole,3p_1_2,"1, -1, 5, 0, 1",-2143.795869,0.916399,0,0
UNE0,'',125,184,309,proton,hole,2f_7_2,"7, -1, 5, 0, 3",-2140.36344,-2.51603,0,0
UNE0,'',127,184,311,proton,particle,1i_11_2,"11, 1, 6, 0, 6",-2139.98953,2.88994,0,0
UNE0,'',127,184,311,proton,particle,2g_9_2,"9, 1, 6, 0, 4",-2139.416212,3.463258,0,0
UNE0,'',125,184,309,proton,hole,1i_13_2,"13, 1, 6, 0, 6",-2140.232181,-2.647289,0,0
UNE0,'',127,184,311,proton,particle,3d_5_2,"5, 1, 6, 0, 2",-2136.28453,6.59494,0,0
UNE0,'',127,184,311,proton,particle,1j_15_2,"15, -1, 7, 0, 7",-2139.602496,3.276974,0,0
