EDF,Isotope,Z,N,A,Blocking Type,Hole/Particle,S.P. Orbit,Nilson Label,Binding Energy(MeV),S.P. Energy(MeV),error flag, unmatch flag
UNE2,'',20,27,47,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-406.38997,-8.856938,0,3
UNE2,'',20,27,47,neutron,hole,2s_1_2,"1, 1, 2, 0, 0",-399.694272,-15.552636,0,3
UNE2,'',20,29,49,neutron,particle,2p_1_2,"1, -1, 3, 0, 1",-419.814662,-4.567754,0,0
UNE2,'',20,27,47,neutron,hole,1d_5_2,"5, 1, 2, 0, 2",-396.258149,-18.988759,0,3
UNE2,'',20,29,49,neutron,particle,1g_9_2,"9, 1, 4, 0, 4",-414.878644,0.368264,0,0
UNE2,'',20,29,49,neutron,particle,2p_3_2,"3, -1, 3, 0, 1",-421.585043,-6.338135,0,0
UNE2,'',21,28,49,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-420.276299,-5.029391,0,0
UNE2,'',7,8,15,proton,hole,1p_1_2,"1, -1, 1, 0, 1",-112.592404,-302.654504,0,3
UNE2,'',19,28,47,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-399.078143,-16.168765,0,3
UNE2,'',19,28,47,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-399.640506,-15.606402,0,3
UNE2,'',7,8,15,proton,hole,1p_3_2,"3, -1, 3, 0, 1",-94.20377,-321.043138,100,3
UNE2,'',21,28,49,proton,particle,1f_7_2,"7, -1, 3, 0, 3",-425.814076,-10.567168,0,0
UNE2,'',19,28,47,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-395.14123,-20.105678,0,3
UNE2,'',21,28,49,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-419.088549,-3.841641,0,0
UNE2,'',21,28,49,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-420.084003,-4.837095,0,0
UNE2,'',21,28,49,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-414.500333,0.746575,0,0
UNE0,56Ni,28,28,56,Ground,Ground,Ground,"0, 0, 0, 0, 0",-483.334618,0.0,0,0
UNE2,'',28,27,55,neutron,hole,1d_5_2,"5, 1, 2, 0, 2",-457.172325,-26.162293,0,3
UNE2,'',28,29,57,neutron,particle,2p_1_2,"1, -1, 3, 0, 1",-492.893571,-9.558953,0,0
UNE2,'',28,29,57,neutron,particle,2p_3_2,"3, -1, 3, 0, 1",-494.427573,-11.092955,0,0
UNE2,'',28,29,57,neutron,particle,1g_9_2,"9, 1, 4, 0, 4",-488.859824,-5.525206,0,0
UNE2,'',28,27,55,neutron,hole,1d_3_2,"3, 1, 2, 0, 2",-463.105862,-20.228756,0,3
UNE2,'',28,29,57,neutron,particle,1f_5_2,"5, -1, 3, 0, 3",-490.779579,-7.444961,0,0
UNE2,'',28,27,55,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-467.250248,-16.08437,0,3
UNE2,'',28,27,55,neutron,hole,2s_1_2,"1, 1, 2, 0, 0",-461.118548,-22.21607,0,3
UNE2,'',27,28,55,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-476.156141,-7.178477,0,3
UNE2,'',27,28,55,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-470.311358,-13.02326,0,3
UNE2,'',27,28,55,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-471.986165,-11.348453,0,3
UNE2,'',29,28,57,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-481.747638,1.58698,0,0
UNE2,'',29,28,57,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-479.640354,3.694264,0,0
UNE2,'',29,28,57,proton,particle,2p_3_2,"3, -1, 3, 0, 1",-485.07583,-1.741212,0,0
UNE2,'',29,28,57,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-483.683548,-0.34893,0,0
UNE2,'',27,28,55,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-466.235362,-17.099256,0,3
UNE0,78Ni,28,50,78,Ground,Ground,Ground,"0, 0, 0, 0, 0",-642.669563,0.0,0,0
UNE2,'',28,49,77,neutron,hole,2p_1_2,"1, -1, 3, 3, 0",-630.158251,-12.511312,0,3
UNE2,'',28,51,79,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-640.065747,2.603816,0,0
UNE2,'',28,51,79,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-636.488603,6.18096,0,0
UNE2,'',28,49,77,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-630.225704,-12.443859,0,3
UNE2,'',28,49,77,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-634.500946,-8.168617,0,3
UNE2,'',28,51,79,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-640.866448,1.803115,0,0
UNE2,'',28,51,79,neutron,particle,1g_7_2,"0, 0, 0, 0, 0",9999,10641.669563,2,3
UNE2,'',28,51,79,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-641.645404,1.024159,0,0
UNE2,'',28,49,77,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-632.695601,-9.973962,0,3
UNE2,'',28,49,77,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-625.541464,-17.128099,0,3
UNE2,'',29,50,79,proton,particle,2p_1_2,"1, -1, 3, 0, 1",-654.308283,-11.63872,0,0
UNE2,'',27,50,77,proton,hole,1d_5_2,"5, 1, 2, 0, 2",-609.939914,-32.729649,0,3
UNE2,'',29,50,79,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-651.215253,-8.54569,0,0
UNE2,'',29,50,79,proton,particle,2p_3_2,"3, -1, 3, 1, 2",-654.755297,-12.085734,0,3
UNE2,'',27,50,77,proton,hole,1d_3_2,"3, 1, 2, 0, 2",-613.971528,-28.698035,0,3
UNE2,'',29,50,79,proton,particle,1f_5_2,"5, -1, 3, 0, 3",-654.705691,-12.036128,0,0
UNE2,'',27,50,77,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-619.003222,-23.666341,0,3
UNE2,'',27,50,77,proton,hole,2s_1_2,"1, 1, 2, 0, 0",-613.83289,-28.836673,0,3
UNE0,90Zr,40,50,90,Ground,Ground,Ground,"0, 0, 0, 0, 0",-783.285679,0.0,0,0
UNE2,'',40,51,91,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-794.938918,-11.653239,0,0
UNE2,'',40,49,89,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-773.770143,-9.515536,0,3
UNE2,'',40,51,91,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-791.234875,-7.949196,0,0
UNE2,'',40,51,91,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-792.75677,-9.471091,0,0
UNE2,'',40,49,89,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-767.180366,-16.105313,0,3
UNE2,'',40,51,91,neutron,particle,2d_3_2,"3, 1, 4, 2, 2",-791.2625,-7.976821,0,3
UNE2,'',40,51,91,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-790.776449,-7.49077,0,0
UNE2,'',40,49,89,neutron,hole,2p_1_2,"1, -1, 3, 0, 1",-773.477831,-9.807848,0,3
UNE2,'',40,49,89,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-771.861349,-11.42433,0,3
UNE2,'',40,49,89,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-775.967374,-7.318305,0,3
UNE2,'',39,50,89,proton,hole,2p_1_2,"1, -1, 3, 0, 1",-779.20051,-4.085169,0,3
UNE2,'',41,50,91,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-783.41231,-0.126631,0,0
UNE2,'',41,50,91,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-784.973735,-1.688056,0,0
UNE2,'',39,50,89,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-778.160265,-5.125414,0,3
UNE2,'',41,50,91,proton,particle,1g_9_2,"9, 1, 4, 0, 4",-792.745026,-9.459347,0,0
UNE2,'',41,50,91,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-787.414961,-4.129282,0,0
UNE2,'',41,50,91,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-784.295117,-1.009438,0,0
UNE2,'',41,50,91,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-786.520754,-3.235075,0,0
UNE2,'',39,50,89,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-776.328439,-6.95724,0,3
UNE2,'',39,50,89,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-772.332927,-10.952752,0,3
UNE0,100Sn,50,50,100,Ground,Ground,Ground,"0, 0, 0, 0, 0",-826.912464,0.0,0,0
UNE2,'',50,51,101,neutron,particle,1h_11_2,"11, -1, 5, 0, 5",-838.431807,-11.519343,0,0
UNE2,'',50,49,99,neutron,hole,2p_3_2,"3, -1, 3, 0, 1",-810.372949,-16.539515,0,3
UNE2,'',50,49,99,neutron,hole,1g_9_2,"9, 1, 4, 0, 4",-813.704601,-13.207863,0,3
UNE2,'',50,49,99,neutron,hole,2p_1_2,"1, -1, 3, 3, 0",-810.277558,-16.634906,0,3
UNE2,'',50,51,101,neutron,particle,2d_3_2,"3, 1, 4, 0, 2",-839.47989,-12.567426,0,0
UNE2,'',50,49,99,neutron,hole,1f_7_2,"7, -1, 3, 0, 3",-805.060726,-21.851738,0,3
UNE2,'',50,51,101,neutron,particle,3s_1_2,"1, 1, 4, 0, 0",-838.861322,-11.948858,0,0
UNE2,'',50,51,101,neutron,particle,1g_7_2,"7, 1, 4, 0, 4",-839.55585,-12.643386,0,0
UNE2,'',50,51,101,neutron,particle,2d_5_2,"5, 1, 4, 0, 2",-841.591022,-14.678558,0,0
UNE2,'',50,49,99,neutron,hole,1f_5_2,"5, -1, 3, 0, 3",-810.800655,-16.111809,0,3
UNE2,'',49,50,99,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-819.008514,-7.90395,0,3
UNE2,'',49,50,99,proton,hole,1f_5_2,"0, 0, 0, 0, 0",9999,-10825.912464,2,3
UNE2,'',51,50,101,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-827.505376,-0.592912,0,0
UNE2,'',51,50,101,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-825.282108,1.630356,0,0
UNE2,'',51,50,101,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-824.481633,2.430831,0,0
UNE2,'',51,50,101,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-825.774723,1.137741,0,0
UNE2,'',49,50,99,proton,hole,1g_9_2,"9, 1, 4, 0, 4",-827.483148,0.570684,0,3
UNE2,'',49,50,99,proton,hole,2p_3_2,"3, -1, 3, 0, 1",-824.463369,-2.449095,0,3
UNE2,'',51,50,101,proton,particle,2d_3_2,"3, -1, 5, 2, 1",-824.415304,2.49716,0,3
UNE2,'',49,50,99,proton,hole,2p_1_2,"1, -1, 3, 3, 0",-824.372048,-2.540416,0,3
UNE0,132Sn,50,82,132,Ground,Ground,Ground,"0, 0, 0, 0, 0",-1103.478295,0.0,0,0
UNE2,'',50,83,133,neutron,particle,3p_3_2,"3, -1, 5, 3, 2",-1103.022463,0.455832,0,3
UNE2,'',50,83,133,neutron,particle,1i_13_2,"13, 1, 6, 0, 6",-1103.420194,0.058101,0,0
UNE2,'',50,81,131,neutron,hole,1h_11_2,"11, -1, 5, 0, 5",-1096.520216,-6.958079,0,3
UNE2,'',50,83,133,neutron,particle,2f_5_2,"5, -1, 5, 2, 3",-1103.061566,0.416729,0,3
UNE2,'',50,81,131,neutron,hole,2d_3_2,"3, 1, 4, 2, 2",-1095.377309,-8.100986,0,3
UNE2,'',50,83,133,neutron,particle,1h_9_2,"9, -1, 5, 0, 5",-1103.038983,0.439312,0,0
UNE2,'',50,83,133,neutron,particle,2f_7_2,"7, -1, 5, 0, 3",-1106.280606,-2.802311,0,0
UNE2,'',50,83,133,neutron,particle,3p_1_2,"1, -1, 5, 3, 0",-1102.972927,0.505368,0,3
UNE2,'',50,81,131,neutron,hole,1g_7_2,"7, 1, 4, 0, 4",-1095.385222,-8.093073,0,3
UNE2,'',50,81,131,neutron,hole,3s_1_2,"1, 1, 4, 3, 1",-1095.392178,-8.086117,0,3
UNE2,'',50,81,131,neutron,hole,2d_5_2,"5, 1, 6, 4, 2",-1086.45163,-17.026665,0,3
UNE2,'',49,82,131,proton,hole,1f_7_2,"7, -1, 3, 0, 3",-1080.552251,-22.926044,0,3
UNE2,'',49,82,131,proton,hole,1f_5_2,"5, -1, 3, 0, 3",-1084.675252,-18.803043,0,3
UNE2,'',51,82,133,proton,particle,2d_5_2,"5, 1, 4, 0, 2",-1113.155077,-9.676782,0,0
UNE2,'',51,82,133,proton,particle,1g_7_2,"7, 1, 4, 0, 4",-1113.560257,-10.081962,0,0
UNE2,'',51,82,133,proton,particle,3s_1_2,"1, 1, 4, 0, 0",-1110.225642,-6.747347,0,0
UNE2,'',49,82,131,proton,hole,1g_9_2,"9, 1, 4, 0, 4",-1088.34785,-15.130445,0,3
UNE2,'',49,82,131,proton,hole,2p_3_2,"3, -1, 3, 1, 2",-1084.706618,-18.771677,0,3
UNE2,'',51,82,133,proton,particle,1h_11_2,"11, -1, 5, 0, 5",-1111.075375,-7.59708,0,0
UNE2,'',51,82,133,proton,particle,2d_3_2,"3, 1, 4, 0, 2",-1111.411542,-7.933247,0,0
UNE2,'',49,82,131,proton,hole,2p_1_2,"1, -1, 3, 2, 1",-1084.6863,-18.791995,0,3
UNE0,208Pb,82,126,208,Ground,Ground,Ground,"0, 0, 0, 0, 0",-1639.961414,0.0,0,0
UNE2,'',82,127,209,neutron,particle,1j_15_2,"15, -1, 7, 0, 7",-1642.091284,-2.12987,0,0
UNE2,'',82,125,207,neutron,hole,1i_13_2,"13, 1, 6, 0, 6",-1630.277975,-9.683439,0,3
UNE2,'',82,127,209,neutron,particle,1i_11_2,"11, 1, 6, 0, 6",-1641.601961,-1.640547,0,0
UNE2,'',82,127,209,neutron,particle,2g_9_2,"9, 1, 6, 0, 4",-1643.245163,-3.283749,0,0
UNE2,'',82,127,209,neutron,particle,3d_5_2,"5, 1, 6, 1, 3",-1640.782603,-0.821189,0,3
UNE2,'',82,127,209,neutron,particle,2g_7_2,"7, 1, 6, 0, 4",-1640.745908,-0.784494,0,0
UNE2,'',82,127,209,neutron,particle,4s_1_2,"1, 1, 6, 0, 0",-1640.51781,-0.556396,0,0
UNE2,'',82,125,207,neutron,hole,1h_9_2,"9, -1, 5, 0, 5",-1629.503127,-10.458287,0,3
UNE2,'',82,125,207,neutron,hole,2f_5_2,"5, -1, 5, 0, 3",-1631.339471,-8.621943,0,3
UNE2,'',82,125,207,neutron,hole,3p_3_2,"3, -1, 5, 0, 1",-1631.651417,-8.309997,0,3
UNE2,'',82,125,207,neutron,hole,3p_1_2,"1, -1, 5, 1, 0",-1631.572387,-8.389027,0,3
UNE2,'',82,125,207,neutron,hole,2f_7_2,"0, 0, 0, 0, 0",9999,-11638.961414,2,3
UNE2,'',82,127,209,neutron,particle,3d_3_2,"3, 1, 6, 0, 2",-1640.35672,-0.395306,0,0
UNE2,'',83,126,209,proton,particle,2f_5_2,"5, -1, 5, 0, 3",-1640.420707,-0.459293,0,0
UNE2,'',83,126,209,proton,particle,3p_3_2,"3, -1, 5, 0, 1",-1639.252176,0.709238,0,0
UNE2,'',81,126,207,proton,hole,2d_3_2,"3, 1, 4, 0, 2",-1630.765805,-9.195609,0,3
UNE2,'',83,126,209,proton,particle,1h_9_2,"9, -1, 5, 0, 5",-1643.749204,-3.78779,0,0
UNE2,'',81,126,207,proton,hole,1h_11_2,"11, -1, 5, 0, 5",-1630.148317,-9.813097,0,3
UNE2,'',83,126,209,proton,particle,3p_1_2,"1, -1, 5, 0, 1",-1638.653499,1.307915,0,0
UNE2,'',83,126,209,proton,particle,2f_7_2,"7, -1, 5, 0, 3",-1642.363129,-2.401715,0,0
UNE2,'',83,126,209,proton,particle,1i_13_2,"13, 1, 6, 0, 6",-1641.852188,-1.890774,0,0
UNE2,'',81,126,207,proton,hole,3s_1_2,"1, 1, 4, 0, 0",-1631.46275,-8.498664,0,3
UNE2,'',81,126,207,proton,hole,1g_7_2,"7, 1, 4, 0, 4",-1627.364049,-12.597365,0,3
UNE2,'',81,126,207,proton,hole,2d_5_2,"5, 1, 4, 0, 2",-1629.34882,-10.612594,0,3
UNE2,z126_n184,126,184,310,Ground,Ground,Ground,"0, 0, 0, 0, 0",-2137.378883,0.0,0,0
UNE2,'',126,183,309,neutron,hole,3d_3_2,"3, 1, 6, 0, 2",-2130.024453,-7.35443,0,3
UNE2,'',126,185,311,neutron,particle,1j_13_2,"13, -1, 7, 0, 7",-2142.211823,-4.83294,0,0
UNE2,'',126,185,311,neutron,particle,3f_5_2,"5, -1, 7, 0, 3",-2138.599913,-1.22103,0,0
UNE2,'',126,185,311,neutron,particle,3f_7_2,"7, -1, 7, 0, 3",-2139.658127,-2.279244,0,0
UNE2,'',126,183,309,neutron,hole,4s_1_2,"1, 1, 6, 0, 0",-2129.954793,-7.42409,0,3
UNE2,'',126,183,309,neutron,hole,2g_7_2,"7, 1, 6, 0, 4",-2128.338592,-9.040291,0,3
UNE2,'',126,183,309,neutron,hole,3d_5_2,"5, 1, 6, 0, 2",-2129.049387,-8.329496,0,3
UNE2,'',126,183,309,neutron,hole,2g_9_2,"9, 1, 6, 0, 4",-2126.153528,-11.225355,0,3
UNE2,'',126,183,309,neutron,hole,1j_15_2,"15, -1, 7, 0, 7",-2126.149876,-11.229007,0,3
UNE2,'',126,185,311,neutron,particle,1k_17_2,"17, 1, 8, 0, 8",-2142.607373,-5.22849,0,0
UNE2,'',126,185,311,neutron,particle,2h_9_2,"9, -1, 7, 0, 5",-2139.87511,-2.496227,0,0
UNE2,'',126,185,311,neutron,particle,4p_3_2,"3, -1, 7, 1, 2",-2138.617465,-1.238582,0,3
UNE2,'',126,185,311,neutron,particle,2h_11_2,"11, -1, 7, 0, 5",-2142.516121,-5.137238,0,0
UNE2,'',126,183,309,neutron,hole,1i_11_2,"11, 1, 6, 0, 6",-2125.534738,-11.844145,0,3
UNE2,'',127,184,311,proton,particle,2g_9_2,"9, 1, 6, 0, 4",-2133.165895,4.212988,0,0
UNE2,'',127,184,311,proton,particle,3d_5_2,"5, 1, 6, 0, 2",-2129.833451,7.545432,0,0
UNE2,'',125,184,309,proton,hole,2f_5_2,"5, -1, 5, 0, 3",-2136.474817,-0.904066,0,3
UNE2,'',125,184,309,proton,hole,3p_3_2,"3, -1, 5, 0, 1",-2137.705276,0.326393,0,3
UNE2,'',127,184,311,proton,particle,1i_11_2,"11, 1, 6, 0, 6",-2135.230836,2.148047,0,0
UNE2,'',127,184,311,proton,particle,2g_7_2,"7, 1, 6, 0, 4",-2131.225746,6.153137,0,0
UNE2,'',125,184,309,proton,hole,1h_9_2,"9, -1, 5, 0, 5",-2132.391579,-4.987304,0,3
UNE2,'',127,184,311,proton,particle,4s_1_2,"1, 1, 6, 0, 0",-2128.170269,9.208614,0,0
UNE2,'',127,184,311,proton,particle,1j_15_2,"15, -1, 7, 0, 7",-2133.705968,3.672915,0,0
UNE2,'',127,184,311,proton,particle,3d_3_2,"3, 1, 6, 0, 2",-2128.977881,8.401002,0,0
UNE2,'',125,184,309,proton,hole,1i_13_2,"13, 1, 6, 0, 6",-2134.701683,-2.6772,0,3
UNE2,'',125,184,309,proton,hole,3p_1_2,"1, -1, 5, 0, 1",-2138.20299,0.824107,0,3
UNE2,'',125,184,309,proton,hole,2f_7_2,"7, -1, 5, 0, 3",-2134.992666,-2.386217,0,3
