Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
64     74     138    -1111.361016            0.35565        0.001691       509       YES            
66     66     132    -1010.95485             0.361141       0.000817       3899      YES            
88     104    192    -1434.407769            0.381497       -6.2e-05       27        YES            
98     256    354    -2139.111368            1.225495       -1.9e-05       10319     YES            
100    170    270    -1963.938781            0.391282       0.003797       12255     YES            
102    130    232    -1680.155975            0.375667       -7e-06         15912     YES            
102    132    234    -1699.959147            0.363437       0.000791       15987     YES            
102    134    236    -1719.214305            0.362852       0.110202       16121     YES            
102    170    272    -1976.407235            0.406927       -0.000875      17415     YES            
104    134    238    -1716.07166             0.405709       0.138498       56        YES            
104    136    240    -1735.278676            0.38625        0.129055       131       YES            
104    172    276    -1997.851475            0.464752       0.289037       1500      YES            
104    174    278    -2008.247505            0.419155       -0.000983      1515      YES            
104    192    296    -2085.16113             0.354175       0.000232       2190      YES            
104    240    344    -2184.673403            0.382819       0.001229       4035      YES            
104    242    346    -2186.142066            0.382557       0.000381       4065      YES            
104    248    352    -2189.943617            0.384409       0.000275       4290      YES            
104    250    354    -2190.765519            0.386324       0.000157       4365      YES            
104    252    356    -2191.162499            0.388506       0.010171       4455      YES            
106    188    294    -2083.835015            0.388951       0.088248       6795      YES            
106    190    296    -2092.368724            0.377976       0.073762       6900      YES            
106    192    298    -2100.658863            0.366674       0.023757       6945      YES            
106    194    300    -2108.582749            0.360842       -0.000519      6990      YES            
106    196    302    -2116.022385            0.354679       0.006237       7080      YES            
106    198    304    -2122.9984              0.362347       0.141016       7181      YES            
106    242    348    -2214.332511            0.374111       0.000342       8820      YES            
106    244    350    -2216.235848            0.375632       -0.00132       8865      YES            
106    246    352    -2218.02264             0.377829       0.003227       8970      YES            
106    248    354    -2219.639169            0.380418       0.006492       9075      YES            
106    250    356    -2220.945244            0.383059       0.011153       9105      YES            
106    252    358    -2221.838315            0.38501        0.000144       9165      YES            
106    254    360    -2222.306481            0.386063       0.02033        9270      YES            
108    188    296    -2096.397841            0.395725       0.102517       11370     YES            
108    190    298    -2105.479167            0.381974       0.0696         11430     YES            
108    192    300    -2114.368332            0.374614       0.062698       11520     YES            
108    194    302    -2122.933504            0.36719        0.017199       11610     YES            
108    196    304    -2131.061697            0.36307        0.00013        11640     YES            
108    198    306    -2138.650291            0.355876       0.000921       11730     YES            
108    244    352    -2243.224472            0.383731       0.011989       13455     YES            
108    246    354    -2245.536714            0.384267       0.02713        13545     YES            
108    248    356    -2247.673609            0.38594        0.037756       13620     YES            
108    250    358    -2249.525818            0.388361       0.048922       13695     YES            
108    252    360    -2250.979871            0.390457       0.055804       13785     YES            
108    254    362    -2251.989389            0.391659       0.061633       13860     YES            
108    256    364    -2252.633713            0.390234       0.057069       13950     YES            
108    260    368    -2253.304485            0.379207       0.018779       14070     YES            
108    262    370    -2253.47508             0.372808       3.9e-05        14115     YES            
108    264    372    -2253.556385            0.366619       0.002906       14220     YES            
108    266    374    -2253.560148            0.360407       0.000634       14310     YES            
108    268    376    -2253.499901            0.354358       0.001742       14385     YES            
110    188    298    -2107.615999            0.411948       0.136567       16095     YES            
110    190    300    -2117.231032            0.398009       0.112261       16200     YES            
110    192    302    -2126.666255            0.38227        0.055177       16260     YES            
110    194    304    -2135.848074            0.373892       0.000705       16290     YES            
110    196    306    -2144.648479            0.369631       0.000509       16365     YES            
110    198    308    -2152.892001            0.364752       -0.00107       16440     YES            
110    200    310    -2160.488621            0.355986       0.001466       16530     YES            
110    248    358    -2273.970071            0.38989        -0.000907      18315     YES            
110    250    360    -2276.326271            0.391645       0.045805       18405     YES            
110    252    362    -2278.312035            0.394477       0.069607       18495     YES            
110    254    364    -2279.873253            0.394892       0.068671       18600     YES            
110    256    366    -2281.052445            0.393428       0.061329       18675     YES            
110    260    370    -2282.666336            0.382113       -0.000114      18765     YES            
110    262    372    -2283.273778            0.375937       0.003202       18855     YES            
110    264    374    -2283.760585            0.370348       0.000569       18960     YES            
110    266    376    -2284.136781            0.365161       0.001868       19020     YES            
110    268    378    -2284.406285            0.35998        0.001411       19125     YES            
110    270    380    -2284.606074            0.354756       0.001532       19155     YES            
112    188    300    -2117.290138            0.425952       0.158276       1425      YES            
112    190    302    -2127.519964            0.410532       0.129681       1500      YES            
112    192    304    -2137.554511            0.391347       -0.000685      1515      YES            
112    194    306    -2147.30321             0.386021       -0.000387      1590      YES            
112    196    308    -2156.675397            0.380809       -0.002539      1665      YES            
112    198    310    -2165.478992            0.375622       6.4e-05        1740      YES            
112    200    312    -2173.60733             0.370781       -0.001281      1815      YES            
112    202    314    -2181.247202            0.363942       -4.2e-05       1890      YES            
112    250    362    -2301.547743            0.405691       0.068222       3750      YES            
112    252    364    -2303.943805            0.405631       0.074116       3825      YES            
112    254    366    -2305.912634            0.405417       0.071282       3855      YES            
112    262    374    -2310.976254            0.374853       -9.9e-05       4140      YES            
112    264    376    -2311.976996            0.369297       0.000124       4215      YES            
112    266    378    -2312.834264            0.364625       -0.000688      4290      YES            
112    268    380    -2313.579711            0.360065       -7.3e-05       4365      YES            
112    270    382    -2314.243809            0.355422       -0.001069      4440      YES            
112    272    384    -2314.832514            0.350435       0.000947       4528      YES            
112    276    388    -2315.677532            0.353839       0.106217       4723      YES            
114    186    300    -2118.836824            0.624622       0.33831        6345      YES            
114    190    304    -2136.286466            0.412887       0.001524       6480      YES            
114    192    306    -2146.73496             0.414032       0.10623        6570      YES            
114    194    308    -2156.900887            0.403074       0.049229       6630      YES            
114    196    310    -2166.660918            0.395929       0.006859       6705      YES            
114    198    312    -2175.828821            0.389831       -0.000308      6765      YES            
114    200    314    -2184.400656            0.384607       0.001143       6840      YES            
114    202    316    -2192.599844            0.380622       0.000584       6945      YES            
114    204    318    -2200.569027            0.374586       -0.000112      7005      YES            
114    264    378    -2338.415863            0.380196       -0.000424      9240      YES            
114    266    380    -2339.615108            0.375684       0.002918       9345      YES            
114    268    382    -2340.70167             0.37111        0.00015        9405      YES            
114    270    384    -2341.698163            0.36568        -0.000318      9465      YES            
114    272    386    -2342.630811            0.369587       0.112387       9568      YES            
114    274    388    -2343.51262             0.352677       -3.8e-05       9613      YES            
116    186    302    -2126.174599            0.647549       0.259041       1080      YES            
116    188    304    -2138.121886            0.652318       0.253313       1155      YES            
116    190    306    -2144.095351            0.448635       0.155273       1260      YES            
116    192    308    -2154.866876            0.424435       0.000172       1290      YES            
116    194    310    -2165.384643            0.427744       0.116057       1395      YES            
116    196    312    -2175.482011            0.413922       -0.000607      1440      YES            
116    198    314    -2184.964956            0.40783        0.0009         1515      YES            
116    200    316    -2193.918538            0.400398       0.004559       1605      YES            
116    202    318    -2202.650852            0.393244       -0.000935      1665      YES            
116    208    324    -2230.885107            0.569357       0.316465       1950      YES            
116    266    382    -2368.128282            0.541417       0.255794       4110      YES            
116    270    386    -2368.107321            0.379077       -0.000815      4260      YES            
116    272    388    -2369.332086            0.370048       -1.6e-05       4290      YES            
116    274    390    -2370.546519            0.36008        -0.000176      4363      YES            
116    276    392    -2371.708145            0.352392       0.000191       4438      YES            
118    188    306    -2144.087175            0.693574       -0.2042        6420      YES            
118    190    308    -2154.21828             0.654798       0.291642       6525      YES            
118    192    310    -2168.067684            0.666357       0.297906       6570      YES            
118    194    312    -2176.718039            0.646322       0.293895       6660      YES            
118    196    314    -2187.116729            0.639838       0.29873        6735      YES            
118    198    316    -2196.859043            0.632678       0.302721       6810      YES            
118    200    318    -2206.195754            0.624361       0.305811       6885      YES            
118    202    320    -2215.287381            0.613863       0.308666       6975      YES            
118    204    322    -2224.590452            0.585529       0.308729       7050      YES            
118    206    324    -2233.933305            0.573743       0.311738       7125      YES            
118    208    326    -2242.964299            0.56776        0.308333       7200      YES            
118    260    378    -2386.209756            0.50219        0.257427       9119      YES            
118    262    380    -2388.748557            0.511778       0.251323       9194      YES            
118    264    382    -2390.848788            0.541753       0.000302       9240      YES            
118    266    384    -2393.612422            0.593141       0.113354       9343      YES            
118    268    386    -2395.910186            0.590133       0.279115       9405      YES            
118    272    390    -2400.064325            0.600479       0.283213       9585      YES            
118    274    392    -2401.959481            0.60679        0.284963       9675      YES            
118    276    394    -2403.7419              0.613242       0.287426       9750      YES            
118    278    396    -2405.36355             0.620263       0.287384       9825      YES            
120    166    286    -1982.331923            -0.37015       0.136569       10697     YES            
120    188    308    -2144.29512             0.534306       0.299855       11550     YES            
120    190    310    -2156.032055            0.507224       0.004158       11580     YES            
120    192    312    -2171.084001            0.656825       0.284345       11670     YES            
120    194    314    -2182.61046             0.654867       0.284176       11745     YES            
120    196    316    -2193.514092            0.657752       0.281924       11820     YES            
120    198    318    -2203.915785            0.624384       0.300024       11895     YES            
120    200    320    -2214.120801            0.596235       7.4e-05        11970     YES            
120    202    322    -2224.103926            0.606237       0.305087       12075     YES            
120    204    324    -2233.893566            0.598619       0.28163        12135     YES            
120    206    326    -2243.491617            0.585206       0.299264       12225     YES            
120    208    328    -2252.903705            0.571679       0.299588       12300     YES            
120    210    330    -2258.356148            -0.371829      0.13305        12362     YES            
120    212    332    -2267.34517             -0.39537       1e-05          12376     YES            
120    214    334    -2276.111276            -0.397467      0.009644       12496     YES            
120    216    336    -2284.674392            -0.398122      0.038345       12571     YES            
120    218    338    -2293.035942            -0.397419      0.064476       12646     YES            
120    224    344    -2319.250247            0.563495       0.189306       12899     YES            
120    226    346    -2326.04757             0.554616       0.000789       12930     YES            
120    228    348    -2332.177022            0.55467        0.001418       13005     YES            
120    260    380    -2408.975261            0.50755        0.254901       14234     YES            
120    262    382    -2411.987938            0.516114       0.253179       14294     YES            
120    264    384    -2414.94866             0.564787       0.074964       14353     YES            
120    266    386    -2417.848253            0.567893       0.082878       14428     YES            
120    268    388    -2420.562422            0.577787       0.129182       14534     YES            
120    270    390    -2423.164788            0.585431       0.289453       14625     YES            
120    272    392    -2425.637552            0.596111       0.165299       14684     YES            
120    274    394    -2427.999888            0.604921       0.292876       14760     YES            
120    276    396    -2430.25522             0.615108       0.291603       14850     YES            
120    278    398    -2432.350444            0.624793       0.292543       14910     YES            
120    280    400    -2434.153756            0.635428       0.295524       15000     YES            
120    282    402    -2435.611621            0.649791       0.302129       15075     YES            
120    288    408    -2439.205188            0.69705        0.316292       15300     YES            
120    292    412    -2434.620946            0.528522       3e-06          15385     YES            
